 vacas_prenadas_calcular2025-01-11 10:25:43,347 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:13:59,035 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:00,388 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:00,391 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:00,394 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:00,397 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:06,834 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 15:14:07,328 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 15:14:07,424 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 15:14:07,453 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 15:14:13,859 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:13,861 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:13,863 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:13,866 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:15,732 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:15,734 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:15,737 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:15,739 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:14:43,470 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 15:14:43,979 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 15:14:43,999 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 15:14:44,116 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 15:20:07,923 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 15:20:07,950 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 15:20:07,975 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 15:20:08,625 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 15:20:25,416 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:25,420 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:25,424 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:25,429 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:26,590 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:26,593 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:26,595 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:20:26,598 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:13,933 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:13,938 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:13,940 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:13,942 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:15,954 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:15,956 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:15,957 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:15,959 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:23,178 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:23,180 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:23,184 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:23,187 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:24,429 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:24,431 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:24,434 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:21:24,439 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:32,828 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:32,835 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:32,841 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:32,845 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:34,198 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:34,201 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:34,203 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:22:34,205 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:09,042 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:09,047 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:09,053 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:09,058 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:10,253 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:10,254 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:10,256 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:10,258 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:30,389 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:30,393 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:30,398 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:30,401 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:33,001 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:33,005 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:33,009 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:26:33,013 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:06,359 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:06,364 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:06,369 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:06,373 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:07,475 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:07,477 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:07,479 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:29:07,481 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:06,038 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:06,043 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:06,046 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:06,050 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:07,920 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:07,923 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:07,926 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:31:07,928 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:10,857 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:10,860 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:10,863 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:10,866 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:12,608 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:12,616 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:12,620 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:32:12,624 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:17,846 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:17,850 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:17,853 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:17,855 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:21,433 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:21,439 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:21,444 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:43:21,448 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:44:59,027 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:44:59,030 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:44:59,034 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:44:59,038 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:45:00,240 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:45:00,243 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:45:00,245 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 15:45:00,247 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:10,835 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:10,839 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:10,854 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:10,866 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:12,078 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:12,082 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:12,084 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:12,087 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:33,977 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:33,979 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:33,981 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:33,983 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:35,422 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:35,424 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:35,426 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:35,429 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:38,063 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 16:06:38,769 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 16:06:38,875 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 16:06:38,926 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 16:06:47,807 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:47,814 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:47,817 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:47,819 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:49,360 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:49,363 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:49,366 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:06:49,369 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:09,223 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:09,225 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:09,228 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:09,230 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:09,926 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 16:07:10,438 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 16:07:10,528 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 16:07:10,548 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 16:07:11,530 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:11,535 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:11,537 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:11,539 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:07:13,205 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 16:07:13,223 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 16:07:13,818 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 16:07:13,975 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 16:09:13,707 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:13,709 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:13,711 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:13,713 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:14,793 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:14,796 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:14,799 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:14,802 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:46,513 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:46,516 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:46,519 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:46,521 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:48,556 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:48,561 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:48,565 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:09:48,568 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:12,531 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:12,533 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:12,536 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:12,538 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:13,756 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:13,757 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:13,759 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:10:13,761 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:45,768 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:45,770 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:45,773 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:45,774 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:47,282 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:47,284 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:47,286 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:47,288 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:48,876 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:48,878 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:48,880 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:12:48,882 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:17,565 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:17,569 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:17,571 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:17,574 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:18,693 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:18,694 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:18,696 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:13:18,698 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:21:25,917 - routes.Formulario_Bovinos - ERROR - Error al Crear Bovino para la tabla de inventarios: 'NoneType' object has no attribute 'nombre_bovino'
2025-01-14 16:27:26,878 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:26,882 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:26,885 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:26,887 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:28,390 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:28,393 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:28,395 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:27:28,398 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:24,680 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:24,681 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:24,687 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:24,689 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:25,968 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:25,970 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:25,971 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:25,974 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:40,385 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:40,387 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:40,389 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:40,391 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:41,735 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:41,737 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:41,739 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:28:41,742 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:35:34,268 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 16:35:34,289 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 16:35:34,310 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 16:35:34,961 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 16:37:10,329 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:10,339 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:10,346 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:10,351 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:15,023 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:15,027 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:15,029 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:37:15,034 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:25,825 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:25,829 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:25,831 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:25,833 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:27,291 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:27,294 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:27,296 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:27,299 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:39:30,020 - routes.Muertes_Bovinos - ERROR - Error al obtener Listar ID de Bovino: 
2025-01-14 16:39:30,042 - routes.Datos_Compra - ERROR - Error al obtener Bovinos de Compra: 
2025-01-14 16:39:30,747 - routes.Ventas_Bovinos - ERROR - Error al obtener Bovinos de venta: 
2025-01-14 16:39:30,852 - routes.Prod_leche - ERROR - Error al obtener Listar Produccion Leche: 
2025-01-14 16:41:42,847 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:42,850 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:42,853 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:42,856 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:58,505 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:58,512 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:58,518 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:41:58,522 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:00,358 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:00,360 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:00,363 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:00,365 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:56,321 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:56,324 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:56,326 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:56,328 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:57,593 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:57,595 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:57,598 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:42:57,600 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:43:33,258 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
2025-01-14 16:43:33,259 - Lib.actualizacion_peso - ERROR - Error Funcion actualizacion_peso: None
